classificacao,marca,plataforma,preco,qtd_classificacao,titulo,url
"4,7 de 5 estrelas",Colcci,Amazon,"220,31",4,Calça Jeans Bruna Stretch ColcciFeminino,https://www.amazon.com.br/Cal%C3%A7a-Stretch-Feminino-Colcci-Indigo/dp/B0BQKZ6CK1/ref=sr_1_142?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-142&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
0,Lança Pefume,Amazon,"266,76",0,"calça jeans diana ankle high, Lança Perfume, jeans, 38",https://www.amazon.com.br/cal%C3%A7a-jeans-diana-Lan%C3%A7a-Perfume/dp/B0B4F4R31T/ref=sr_1_143?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-143&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
"5,0 de 5 estrelas",Sawary,Amazon,"148,90",1,"Calça Levanta Bumbum, Preta, 46 - Sawary Jeans, Feminino",https://www.amazon.com.br/Cal%C3%A7a-Levanta-Bumbum-Sawary-Feminina/dp/B09TWZRR4N/ref=sr_1_144?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-144&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"5,0 de 5 estrelas",Sawary,Amazon,"125,00",2,"Calça Levanta Bumbum, Preta, 38 - Sawary Jeans, Feminino",https://www.amazon.com.br/Cal%C3%A7a-Levanta-Bumbum-Sawary-Feminina/dp/B09TWZKNWJ/ref=sr_1_145?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-145&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"5,0 de 5 estrelas",Sawary,Amazon,"148,90",1,"Calça Levanta Bumbum, Preta, 36 - Sawary Jeans, Feminino",https://www.amazon.com.br/Cal%C3%A7a-Levanta-Bumbum-Sawary-Feminina/dp/B09TWXZ6DD/ref=sr_1_146?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-146&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"5,0 de 5 estrelas",Sawary,Amazon,"128,00",1,"Jeans Calça Boot Cut Feminina, Preta, 36",https://www.amazon.com.br/Sawary-Jeans-Cal%C3%A7a-Feminina-Preta/dp/B09TWVXM7L/ref=sr_1_147?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-147&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"4,7 de 5 estrelas",Calvin Klein,Amazon,"459,00",24,"Jeans High Rise Flare, Calvin Klein, Feminino",https://www.amazon.com.br/Jeans-Calvin-Klein-Feminino-Marinho/dp/B09QSXR8DB/ref=sr_1_148?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-148&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"4,5 de 5 estrelas",Sob,Amazon,"119,00",10,Calça Jeans Mom Jogger Sob Azul Escura com Elastano,https://www.amazon.com.br/Cal%C3%A7a-Jogger-Sob-Escura-Elastano/dp/B093WYX1YX/ref=sr_1_149?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-149&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"4,5 de 5 estrelas",Geral,Amazon,"77,95",4,Calça Jeans Feminina Skinny Cintura Alta Preta Cor:Preto;Tamanho:40;,https://www.amazon.com.br/Cal%C3%A7a-Jeans-Feminina-Skinny-Cintura/dp/B08FPK5LYB/ref=sr_1_150?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-150
0,Generic,Amazon,"95,00",0,Calça wide leg cintura alto feminina jeans preta joelho rasgada sem lycra Ref: 2016,https://www.amazon.com.br/Cal%C3%A7a-cintura-feminina-joelho-rasgada/dp/B0CSC15WW6/ref=sr_1_151?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-151
"1,0 de 5 estrelas",Genérico,Amazon,"134,77",1,Calça Jeans Feminina Flare Cintura Alta Plus Size Empina O Bumbum Com Elastano,https://www.amazon.com.br/Feminina-Cintura-Empina-Elastano-Manchada/dp/B0CL8CGF92/ref=sr_1_152?dib=eyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4&dib_tag=se&qid=1728143507&s=apparel&sr=1-152&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"4,3 de 5 estrelas",Genérico,Amazon,"86,90",28,Calça Jeans Feminina Branca Skinny Cintura Alta Com Lycra Levanta Bumbum Casual Para Calças,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfYnRmX2Jyb3dzZTozMDAxNTcwNzY4NzQwMDI6OjA6Og&url=%2FFeminina-Branca-Skinny-Cintura-Levanta%2Fdp%2FB0CVXYSZL2%2Fref%3Dsr_1_153_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-153-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
0,Generic,Amazon,"311,85",0,"Calça jeans feminina, jeans, para mulheres, cowgirl, corte alto, flare, perna larga, verão, outono 2024",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfYnRmX2Jyb3dzZTozMDAzOTg2MzkzNDU1MDI6OjA6Og&url=%2Ffeminina-mulheres-cowgirl-outono-Branco%2Fdp%2FB0DF75PXPH%2Fref%3Dsr_1_154_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-154-spons%26ufe%3Dapp_do%253Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
"4,4 de 5 estrelas",Genérico,Amazon,"103,90",149,Calça Jeans Feminina Cargo Jogger Cintura Alta Com Bolso Moda Casual Premium,https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfYnRmX2Jyb3dzZTozMDAzNTk1ODMyNjQ5MDI6OjA6Og&url=%2FFeminina-Jogger-Cintura-Casual-Premium%2Fdp%2FB0D7MJ18TC%2Fref%3Dsr_1_155_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-155-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
"4,5 de 5 estrelas",Sawary,Amazon,"128,00",2,"Jeans Calça Boot Cut Feminina, Preta, 48",https://www.amazon.com.br/sspa/click?ie=UTF8&spc=MTozODA4OTgwODQwNDU3NzQ2OjE3MjgxNDM1MDc6c3BfYnRmX2Jyb3dzZToyMDAxNzM1NTAwMjEyOTg6OjA6Og&url=%2FSawary-Jeans-Cal%25C3%25A7a-Feminina-Preta%2Fdp%2FB09TWX3D1L%2Fref%3Dsr_1_156_sspa%3Fdib%3DeyJ2IjoiMSJ9.7XIPEiSXwL-2tXLGBGYWrNUge3i5EFiXh_vuRIK4nrF-H8MAm6pvu-kgxMJrqrt8D4P8-9K535wzN09NyTInHZBw_oi4TagKet5ZtJfiphEu9IQTajK32OrCY-s844_JEwfOuPqeYuaOOCgMsihXpr4mgprmvBNuaMrykPWIFxeJiZoF-8Y0Vp96J71jZdzFa_0J4FvJT5kVOJop0Fp6G9_jG-Q7_zTzLTH3qO2-oPeoOLArjz3jcIfh6377Aa10VnMx8RPb0ieyS5JEZX0Q-YDjaqP-ZyW5nzVn5dLRsO0.sV3mQQ5Th_v8prp0FNH-vC-6T1tjREG8HguoB4rPKn4%26dib_tag%3Dse%26qid%3D1728143507%26s%3Dapparel%26sr%3D1-156-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
0,Genérica,Amazon,Preço não disponível,0,Título não disponível,URL não disponível
0,Genérica,Amazon,Preço não disponível,0,Título não disponível,https://www.amazon.com.br/gp/help/customer/display.html?nodeId=201366230
